playerid,dates,handle,ggr,last_12months_segment,Target_CG,bonus
1244748,4/5/2019,268.7,42.7,medium,Target,10
1128604,8/1/2019,268.7,-45.12,medium,Target,10
1178832,2/8/2019,268.67,110.18,medium,Target,10
1343991,11/27/2019,268.5,40,vip,Target,50
1233289,11/12/2019,268.5,-214.52,medium,Target,10
1171041,10/7/2019,268.4,82.35,high,Target,20
1148935,7/17/2019,267.99,85.19,medium,Target,10
1171041,4/3/2019,267.8,24.85,high,Target,20
1133225,9/6/2019,267.75,24,medium,Target,10
1227846,1/29/2020,267.6,25.05,low,Control Group,0
1170277,7/6/2019,267.56,99.16,high,Target,20
1178832,1/2/2020,267.46,6,medium,Target,10
1131401,8/1/2019,267.12,74.97,medium,Target,10
1158039,5/31/2019,267,54.2,vip,Target,50
1167618,9/1/2019,267,-30.12,low,Target,5
1164847,2/1/2019,266.97,79.31,high,Target,20
1233289,12/17/2019,266.8,90.6,medium,Target,10
1303970,1/1/2020,266.75,-10,medium,Control Group,0
1128604,6/8/2019,266.7,24.97,medium,Target,10
1201401,12/10/2019,266.65,29.61,low,Target,5
1131401,11/29/2019,266.5,20.22,medium,Target,10
1201401,6/16/2019,266.3,29.83,low,Target,5
1170277,11/1/2019,266,100.5,high,Target,20
1298892,12/20/2019,266,62,medium,Target,10
1292196,12/14/2019,266,167.2,high,Control Group,0
1251036,3/27/2019,265.8,30.81,medium,Control Group,0
1231623,5/2/2019,265.8,-29.65,low,Target,5
1162357,2/22/2019,265.73,135.05,low,Target,5
1231623,4/17/2019,265.5,60.64,low,Target,5
1255673,3/8/2019,265.5,39.1,medium,Target,10
1157739,1/18/2020,265.39,14.98,low,Target,5
1170785,4/27/2019,265.25,80.13,medium,Target,10
1251036,4/4/2019,265.1,85,medium,Control Group,0
1269553,5/17/2019,265,25,medium,Target,10
1283955,10/17/2019,264.91,25.25,low,Target,5
1133225,7/10/2019,264.84,60.29,medium,Target,10
1251036,8/10/2019,264.6,104.61,medium,Control Group,0
1178832,6/3/2019,264.5,119.23,medium,Target,10
1445628,12/28/2019,264.5,74.9,medium,Target,10
1240330,10/25/2019,264.48,97.33,low,Control Group,0
1251036,3/20/2019,264.2,63.2,medium,Control Group,0
1170277,2/1/2019,264,105.1,high,Target,20
1178832,6/22/2019,263.47,80.67,medium,Target,10
1136220,7/13/2019,263.25,32.7,medium,Control Group,0
1217510,4/16/2019,263.22,30.46,high,Control Group,0
1128604,6/26/2019,263.2,45.02,medium,Target,10
1215456,3/2/2019,263.18,0.1,low,Control Group,0
1200495,6/1/2019,263,100.35,low,Target,5
1212002,7/29/2019,263,100,medium,Target,10
1148931,5/16/2019,262.92,119.87,medium,Target,10
1240330,12/21/2019,262.7,25.6,low,Control Group,0
1387326,2/5/2020,262.6,149.95,low,Control Group,0
1275896,2/21/2019,262.5,59.94,low,Control Group,0
1171041,6/16/2019,262.2,29.84,high,Target,20
1292821,6/1/2019,262.2,29.9,regnodep,Target,5
1132221,4/20/2019,262,15,medium,Target,10
1217510,10/28/2019,261.9,69.07,high,Control Group,0
1131401,4/13/2019,261.86,50.45,medium,Target,10
1131401,11/18/2019,261.8,99.8,medium,Target,10
1170785,5/4/2019,261.6,114.83,medium,Target,10
1178832,8/10/2019,261.4,-10.18,medium,Target,10
1217510,10/25/2019,261.31,82.37,high,Control Group,0
1215456,10/26/2019,261.3,49.83,low,Control Group,0
1131401,8/12/2019,260.88,54.88,medium,Target,10
1190747,7/21/2019,260.75,-24.89,high,Target,20
1178832,8/18/2019,260.65,64.31,medium,Target,10
1177666,2/8/2019,260.6,100.03,medium,Control Group,0
1188328,4/29/2019,260.45,-130.27,low,Target,5
1475654,1/10/2020,260.4,35.25,low,Target,5
1136220,12/28/2019,260.4,59.95,medium,Control Group,0
1148935,7/23/2019,260.16,125.14,medium,Target,10
1464727,1/9/2020,260.1,170.2,low,Target,5
1160970,3/18/2019,260,54.2,low,Control Group,0
1194792,5/25/2019,260,151.9,high,Target,20
1171041,9/7/2019,260,43.45,high,Target,20
1281511,12/28/2019,260,-80,low,Target,5
1281511,12/31/2019,260,-105,low,Target,5
1263148,9/2/2019,259.9,100.46,vip,Target,50
1160970,2/16/2019,259.75,-30.6,low,Control Group,0
1217510,1/9/2020,259.72,35,high,Control Group,0
1233289,7/3/2019,259.6,-283.34,medium,Target,10
1196912,1/11/2020,259.5,74.8,medium,Target,10
1167618,8/25/2019,259.1,4.95,low,Target,5
1445628,1/3/2020,259.1,45.6,medium,Target,10
1132221,4/21/2019,259,25,medium,Target,10
1206190,2/4/2020,259,-37.5,low,Control Group,0
1158811,1/15/2020,258.6,86.44,low,Target,5
1227846,7/27/2019,258.5,150.06,low,Control Group,0
1128604,2/28/2019,258.4,18.29,medium,Target,10
1359358,12/29/2019,258.4,15.85,medium,Target,10
1128604,6/22/2019,258,23.84,medium,Target,10
1269553,10/30/2019,258,116,medium,Target,10
1178832,8/30/2019,257.97,92.01,medium,Target,10
1188328,8/8/2019,257.7,12.53,low,Target,5
1251036,8/6/2019,257.6,36.91,medium,Control Group,0
1250542,9/16/2019,257.6,37.8,low,Target,5
1162357,4/9/2019,257.12,38.93,low,Target,5
1341015,1/14/2020,256.95,106.05,low,Target,5
1170277,4/29/2019,256.8,99.62,high,Target,20
1406090,1/30/2020,256.75,74.83,medium,Control Group,0
1423334,11/25/2019,256.63,30,regnodep,Target,5
1160970,5/9/2019,256.5,27.9,low,Control Group,0
1162357,10/10/2019,256.5,50.06,low,Target,5
1160970,8/9/2019,256.4,47.54,low,Control Group,0
1200495,4/18/2019,256.25,49.62,low,Target,5
1167618,2/19/2019,256.05,-16.88,low,Target,5
1227846,4/4/2019,256,-160,low,Control Group,0
